participant_label,lottery_id,ce_observed
67665f7b0329bd3e30515ad2_copy2,lottery_13,12.9906
67665f7b0329bd3e30515ad2_copy2,lottery_14,16.3942
67665f7b0329bd3e30515ad2_copy2,lottery_9,400.1836
67665f7b0329bd3e30515ad2_copy2,lottery_11,24.5974
67665f7b0329bd3e30515ad2_copy2,lottery_2,22.139
641362db1483990abb1a4c9a_copy2,lottery_2,14.1037
641362db1483990abb1a4c9a_copy2,lottery_10,6.7029
641362db1483990abb1a4c9a_copy2,lottery_11,11.0465
641362db1483990abb1a4c9a_copy2,lottery_6,53.6848
641362db1483990abb1a4c9a_copy2,lottery_12,10.8561
641362db1483990abb1a4c9a_copy2,lottery_3,12.5467
641362db1483990abb1a4c9a_copy2,lottery_4,-51.3112
641362db1483990abb1a4c9a_copy2,lottery_1,10.3779
641362db1483990abb1a4c9a_copy2,lottery_8,37.2563
641362db1483990abb1a4c9a_copy2,lottery_13,5.2017
641362db1483990abb1a4c9a_copy2,lottery_5,43.7894
641362db1483990abb1a4c9a_copy2,lottery_9,146.748
641362db1483990abb1a4c9a_copy2,lottery_14,8.0702
641362db1483990abb1a4c9a_copy2,lottery_7,45.8976
5be1fe1eca095c0001ba077a_copy2,lottery_3,-23.8219
5be1fe1eca095c0001ba077a_copy2,lottery_10,-3.295
5be1fe1eca095c0001ba077a_copy2,lottery_1,-13.8004
5be1fe1eca095c0001ba077a_copy2,lottery_6,49.9193
5be1fe1eca095c0001ba077a_copy2,lottery_4,-429.526
5be1fe1eca095c0001ba077a_copy2,lottery_7,-271.9293
5be1fe1eca095c0001ba077a_copy2,lottery_9,-558.0747
5be1fe1eca095c0001ba077a_copy2,lottery_14,-33.5548
5be1fe1eca095c0001ba077a_copy2,lottery_5,-581.3356
5be1fe1eca095c0001ba077a_copy2,lottery_11,37.8527
5be1fe1eca095c0001ba077a_copy2,lottery_13,36.1307
5be1fe1eca095c0001ba077a_copy2,lottery_12,-29.0262
5be1fe1eca095c0001ba077a_copy2,lottery_2,-7.361
5be1fe1eca095c0001ba077a_copy2,lottery_8,-306.8652
5c8b065abd96ce0001947d1b_copy2,lottery_2,23.0527
5c8b065abd96ce0001947d1b_copy2,lottery_7,137.4513
5c8b065abd96ce0001947d1b_copy2,lottery_5,76.8007
5c8b065abd96ce0001947d1b_copy2,lottery_9,364.4191
5c8b065abd96ce0001947d1b_copy2,lottery_6,122.2611
5c8b065abd96ce0001947d1b_copy2,lottery_4,111.8627
5c8b065abd96ce0001947d1b_copy2,lottery_11,4.1568
5c8b065abd96ce0001947d1b_copy2,lottery_1,9.9527
5c8b065abd96ce0001947d1b_copy2,lottery_14,8.4246
5c8b065abd96ce0001947d1b_copy2,lottery_10,11.1141
5c8b065abd96ce0001947d1b_copy2,lottery_3,7.3996
5c8b065abd96ce0001947d1b_copy2,lottery_13,13.6649
5c8b065abd96ce0001947d1b_copy2,lottery_12,9.4432
5c8b065abd96ce0001947d1b_copy2,lottery_8,357.3484
5c5cad3e4ee81200018eafe2_copy2,lottery_3,13.5558
5c5cad3e4ee81200018eafe2_copy2,lottery_5,-68.9532
5c5cad3e4ee81200018eafe2_copy2,lottery_7,90.2006
5c5cad3e4ee81200018eafe2_copy2,lottery_1,-6.5818
5c5cad3e4ee81200018eafe2_copy2,lottery_10,-13.6501
5c5cad3e4ee81200018eafe2_copy2,lottery_12,-6.4181
5c5cad3e4ee81200018eafe2_copy2,lottery_2,19.8551
5c5cad3e4ee81200018eafe2_copy2,lottery_11,-13.4128
5c5cad3e4ee81200018eafe2_copy2,lottery_4,133.6782
5c5cad3e4ee81200018eafe2_copy2,lottery_6,90.5362
5c5cad3e4ee81200018eafe2_copy2,lottery_14,18.975
5c5cad3e4ee81200018eafe2_copy2,lottery_13,-6.9435
5c5cad3e4ee81200018eafe2_copy2,lottery_8,245.3796
5c5cad3e4ee81200018eafe2_copy2,lottery_9,134.0385
66fad26e4b07f6149ceb136d_copy2,lottery_3,-14.8605
66fad26e4b07f6149ceb136d_copy2,lottery_9,-133.3813
66fad26e4b07f6149ceb136d_copy2,lottery_14,-11.5091
66fad26e4b07f6149ceb136d_copy2,lottery_12,-15.9389
66fad26e4b07f6149ceb136d_copy2,lottery_13,-11.3104
66fad26e4b07f6149ceb136d_copy2,lottery_7,-148.7566
66fad26e4b07f6149ceb136d_copy2,lottery_5,-210.3245
66fad26e4b07f6149ceb136d_copy2,lottery_6,-104.9057
66fad26e4b07f6149ceb136d_copy2,lottery_1,10.0648
66fad26e4b07f6149ceb136d_copy2,lottery_2,-7.3321
66fad26e4b07f6149ceb136d_copy2,lottery_11,-3.4072
66fad26e4b07f6149ceb136d_copy2,lottery_8,-463.5799
66fad26e4b07f6149ceb136d_copy2,lottery_10,6.8575
66fad26e4b07f6149ceb136d_copy2,lottery_4,-145.9126
5e70bd5480f43a0009625d4c_copy2,lottery_3,0.0285
5e70bd5480f43a0009625d4c_copy2,lottery_7,20.1827
5e70bd5480f43a0009625d4c_copy2,lottery_4,66.2801
5e70bd5480f43a0009625d4c_copy2,lottery_2,-3.0035
5e70bd5480f43a0009625d4c_copy2,lottery_1,18.4439
5e70bd5480f43a0009625d4c_copy2,lottery_8,-23.2478
5e70bd5480f43a0009625d4c_copy2,lottery_6,91.2608
5e70bd5480f43a0009625d4c_copy2,lottery_14,24.0663
5e70bd5480f43a0009625d4c_copy2,lottery_10,19.8532
5e70bd5480f43a0009625d4c_copy2,lottery_13,0.6192
5e70bd5480f43a0009625d4c_copy2,lottery_5,117.5557
5e70bd5480f43a0009625d4c_copy2,lottery_11,4.7282
5e70bd5480f43a0009625d4c_copy2,lottery_9,-57.0046
5e70bd5480f43a0009625d4c_copy2,lottery_12,11.9524
682b3f63d0e2c4eff64fe664_copy2,lottery_3,4.4921
682b3f63d0e2c4eff64fe664_copy2,lottery_9,184.0853
682b3f63d0e2c4eff64fe664_copy2,lottery_10,-7.416
682b3f63d0e2c4eff64fe664_copy2,lottery_6,217.9415
682b3f63d0e2c4eff64fe664_copy2,lottery_5,359.9493
682b3f63d0e2c4eff64fe664_copy2,lottery_8,361.7406
682b3f63d0e2c4eff64fe664_copy2,lottery_7,409.5086
682b3f63d0e2c4eff64fe664_copy2,lottery_11,-7.8889
682b3f63d0e2c4eff64fe664_copy2,lottery_14,-10.023
682b3f63d0e2c4eff64fe664_copy2,lottery_1,0.3016
682b3f63d0e2c4eff64fe664_copy2,lottery_2,-10.6622
682b3f63d0e2c4eff64fe664_copy2,lottery_12,-22.0401
682b3f63d0e2c4eff64fe664_copy2,lottery_13,-17.4516
682b3f63d0e2c4eff64fe664_copy2,lottery_4,499.6419
68123a73ba06c472ccd5edb8_copy2,lottery_2,-5.2701
68123a73ba06c472ccd5edb8_copy2,lottery_4,236.3842
68123a73ba06c472ccd5edb8_copy2,lottery_3,18.9071
68123a73ba06c472ccd5edb8_copy2,lottery_13,13.4118
68123a73ba06c472ccd5edb8_copy2,lottery_6,211.2668
68123a73ba06c472ccd5edb8_copy2,lottery_1,19.1345
68123a73ba06c472ccd5edb8_copy2,lottery_12,12.4886
68123a73ba06c472ccd5edb8_copy2,lottery_7,82.8106
68123a73ba06c472ccd5edb8_copy2,lottery_11,-6.1378
68123a73ba06c472ccd5edb8_copy2,lottery_5,215.8153
68123a73ba06c472ccd5edb8_copy2,lottery_8,423.7321
68123a73ba06c472ccd5edb8_copy2,lottery_9,248.4016
68123a73ba06c472ccd5edb8_copy2,lottery_14,23.4158
68123a73ba06c472ccd5edb8_copy2,lottery_10,-8.7505
5b673490e89b0d0001a885e7_copy2,lottery_2,60.5147
5b673490e89b0d0001a885e7_copy2,lottery_9,877.0777
5b673490e89b0d0001a885e7_copy2,lottery_10,41.3024
5b673490e89b0d0001a885e7_copy2,lottery_13,43.3913
5b673490e89b0d0001a885e7_copy2,lottery_4,501.1183
5b673490e89b0d0001a885e7_copy2,lottery_1,40.8364
5b673490e89b0d0001a885e7_copy2,lottery_3,49.2419
5b673490e89b0d0001a885e7_copy2,lottery_14,36.3931
5b673490e89b0d0001a885e7_copy2,lottery_7,851.4899
5b673490e89b0d0001a885e7_copy2,lottery_6,305.6192
5b673490e89b0d0001a885e7_copy2,lottery_8,601.9059
5b673490e89b0d0001a885e7_copy2,lottery_12,31.5427
5b673490e89b0d0001a885e7_copy2,lottery_5,359.5253
5b673490e89b0d0001a885e7_copy2,lottery_11,39.5415
629f6b8c65fcae219e245284_copy3,lottery_3,-1.2947
629f6b8c65fcae219e245284_copy3,lottery_2,-9.7793
629f6b8c65fcae219e245284_copy3,lottery_7,373.2537
629f6b8c65fcae219e245284_copy3,lottery_8,-582.5369
629f6b8c65fcae219e245284_copy3,lottery_11,-9.6079
629f6b8c65fcae219e245284_copy3,lottery_9,-521.434
629f6b8c65fcae219e245284_copy3,lottery_4,-318.2344
629f6b8c65fcae219e245284_copy3,lottery_6,282.7619
629f6b8c65fcae219e245284_copy3,lottery_12,-20.5649
629f6b8c65fcae219e245284_copy3,lottery_5,-104.4388
629f6b8c65fcae219e245284_copy3,lottery_1,-20.0368
629f6b8c65fcae219e245284_copy3,lottery_14,-26.2529
629f6b8c65fcae219e245284_copy3,lottery_13,-40.2016
629f6b8c65fcae219e245284_copy3,lottery_10,28.9685
631610af8e747093cd90e00d_copy3,lottery_2,12.83
631610af8e747093cd90e00d_copy3,lottery_14,3.9724
631610af8e747093cd90e00d_copy3,lottery_12,-1.4869
631610af8e747093cd90e00d_copy3,lottery_5,32.8354
631610af8e747093cd90e00d_copy3,lottery_6,2.8397
631610af8e747093cd90e00d_copy3,lottery_3,-1.9442
631610af8e747093cd90e00d_copy3,lottery_13,-1.251
631610af8e747093cd90e00d_copy3,lottery_9,73.7338
631610af8e747093cd90e00d_copy3,lottery_10,-18.4527
631610af8e747093cd90e00d_copy3,lottery_11,-11.4123
631610af8e747093cd90e00d_copy3,lottery_1,1.0082
631610af8e747093cd90e00d_copy3,lottery_8,-53.2608
631610af8e747093cd90e00d_copy3,lottery_7,236.5564
631610af8e747093cd90e00d_copy3,lottery_4,20.163
61166b2cec63d8ea49e36aac_copy3,lottery_3,-7.7837
61166b2cec63d8ea49e36aac_copy3,lottery_14,-4.7876
61166b2cec63d8ea49e36aac_copy3,lottery_2,-1.576
61166b2cec63d8ea49e36aac_copy3,lottery_11,-3.8671
61166b2cec63d8ea49e36aac_copy3,lottery_9,25.7342
61166b2cec63d8ea49e36aac_copy3,lottery_7,-79.3313
61166b2cec63d8ea49e36aac_copy3,lottery_4,2.8463
61166b2cec63d8ea49e36aac_copy3,lottery_1,-0.5731
61166b2cec63d8ea49e36aac_copy3,lottery_5,6.8997
61166b2cec63d8ea49e36aac_copy3,lottery_6,-34.8371
61166b2cec63d8ea49e36aac_copy3,lottery_10,-7.2279
61166b2cec63d8ea49e36aac_copy3,lottery_8,-156.5554
61166b2cec63d8ea49e36aac_copy3,lottery_12,0.5545
61166b2cec63d8ea49e36aac_copy3,lottery_13,-2.4
5d2db62ac45885001abf9ce3_copy3,lottery_1,-41.7557
5d2db62ac45885001abf9ce3_copy3,lottery_2,-36.9143
5d2db62ac45885001abf9ce3_copy3,lottery_5,-336.7021
5d2db62ac45885001abf9ce3_copy3,lottery_12,-22.1264
5d2db62ac45885001abf9ce3_copy3,lottery_3,-14.3229
5d2db62ac45885001abf9ce3_copy3,lottery_13,-27.1525
5d2db62ac45885001abf9ce3_copy3,lottery_10,-26.9702
5d2db62ac45885001abf9ce3_copy3,lottery_4,-494.6168
5d2db62ac45885001abf9ce3_copy3,lottery_6,-347.6358
5d2db62ac45885001abf9ce3_copy3,lottery_9,-227.3985
5d2db62ac45885001abf9ce3_copy3,lottery_7,-848.8795
5d2db62ac45885001abf9ce3_copy3,lottery_8,-924.2723
5d2db62ac45885001abf9ce3_copy3,lottery_11,-19.9298
5d2db62ac45885001abf9ce3_copy3,lottery_14,-21.1712
5e9ffa9ee172201b04f1a4c6_copy3,lottery_2,-44.9283
5e9ffa9ee172201b04f1a4c6_copy3,lottery_9,208.4235
5e9ffa9ee172201b04f1a4c6_copy3,lottery_3,8.3421
5e9ffa9ee172201b04f1a4c6_copy3,lottery_7,100.3621
5e9ffa9ee172201b04f1a4c6_copy3,lottery_8,187.6042
5e9ffa9ee172201b04f1a4c6_copy3,lottery_14,21.5821
5e9ffa9ee172201b04f1a4c6_copy3,lottery_4,122.1965
5e9ffa9ee172201b04f1a4c6_copy3,lottery_10,17.1623
5e9ffa9ee172201b04f1a4c6_copy3,lottery_13,4.3895
5e9ffa9ee172201b04f1a4c6_copy3,lottery_12,2.4518
5e9ffa9ee172201b04f1a4c6_copy3,lottery_1,8.7258
5e9ffa9ee172201b04f1a4c6_copy3,lottery_5,10.9788
5e9ffa9ee172201b04f1a4c6_copy3,lottery_6,29.3011
5e9ffa9ee172201b04f1a4c6_copy3,lottery_11,11.8345
696c14c4c7de2d012b0911cb_copy3,lottery_1,3.6683
696c14c4c7de2d012b0911cb_copy3,lottery_6,47.7232
696c14c4c7de2d012b0911cb_copy3,lottery_11,24.5819
696c14c4c7de2d012b0911cb_copy3,lottery_2,6.795
696c14c4c7de2d012b0911cb_copy3,lottery_3,6.5347
696c14c4c7de2d012b0911cb_copy3,lottery_4,10.179
696c14c4c7de2d012b0911cb_copy3,lottery_9,-42.3025
696c14c4c7de2d012b0911cb_copy3,lottery_5,13.7198
696c14c4c7de2d012b0911cb_copy3,lottery_12,2.654
696c14c4c7de2d012b0911cb_copy3,lottery_8,-79.8947
696c14c4c7de2d012b0911cb_copy3,lottery_13,12.3664
696c14c4c7de2d012b0911cb_copy3,lottery_7,-8.3891
696c14c4c7de2d012b0911cb_copy3,lottery_14,6.9759
696c14c4c7de2d012b0911cb_copy3,lottery_10,3.8339
6151e69a392433707e7a9dfb_copy3,lottery_2,41.5364
6151e69a392433707e7a9dfb_copy3,lottery_1,37.6717
6151e69a392433707e7a9dfb_copy3,lottery_8,3.7456
6151e69a392433707e7a9dfb_copy3,lottery_11,27.5374
6151e69a392433707e7a9dfb_copy3,lottery_14,4.3048
6151e69a392433707e7a9dfb_copy3,lottery_9,20.7419
6151e69a392433707e7a9dfb_copy3,lottery_6,-19.2259
6151e69a392433707e7a9dfb_copy3,lottery_4,-41.2612
6151e69a392433707e7a9dfb_copy3,lottery_10,11.8343
6151e69a392433707e7a9dfb_copy3,lottery_3,-45.8732
6151e69a392433707e7a9dfb_copy3,lottery_12,29.4439
6151e69a392433707e7a9dfb_copy3,lottery_13,-1.3202
6151e69a392433707e7a9dfb_copy3,lottery_5,296.6569
6151e69a392433707e7a9dfb_copy3,lottery_7,54.3103
58954e2dc88c680001dd4b7e_copy3,lottery_3,3.9544
58954e2dc88c680001dd4b7e_copy3,lottery_8,76.4165
58954e2dc88c680001dd4b7e_copy3,lottery_13,15.2944
58954e2dc88c680001dd4b7e_copy3,lottery_12,-0.2634
58954e2dc88c680001dd4b7e_copy3,lottery_1,14.4304
58954e2dc88c680001dd4b7e_copy3,lottery_6,26.0611
58954e2dc88c680001dd4b7e_copy3,lottery_11,6.9351
58954e2dc88c680001dd4b7e_copy3,lottery_14,9.7389
58954e2dc88c680001dd4b7e_copy3,lottery_4,91.3191
58954e2dc88c680001dd4b7e_copy3,lottery_2,15.0434
58954e2dc88c680001dd4b7e_copy3,lottery_5,97.3738
58954e2dc88c680001dd4b7e_copy3,lottery_9,-0.0001
58954e2dc88c680001dd4b7e_copy3,lottery_7,80.8753
58954e2dc88c680001dd4b7e_copy3,lottery_10,8.9917
6352fb64b16cb5ae7fa86ae7_copy3,lottery_2,-8.1958
6352fb64b16cb5ae7fa86ae7_copy3,lottery_12,-16.7851
6352fb64b16cb5ae7fa86ae7_copy3,lottery_8,-654.5029
6352fb64b16cb5ae7fa86ae7_copy3,lottery_10,-11.6871
6352fb64b16cb5ae7fa86ae7_copy3,lottery_6,-212.2834
6352fb64b16cb5ae7fa86ae7_copy3,lottery_3,-13.797
6352fb64b16cb5ae7fa86ae7_copy3,lottery_9,-445.6812
6352fb64b16cb5ae7fa86ae7_copy3,lottery_4,-140.3358
6352fb64b16cb5ae7fa86ae7_copy3,lottery_13,-25.256
6352fb64b16cb5ae7fa86ae7_copy3,lottery_5,67.878
6352fb64b16cb5ae7fa86ae7_copy3,lottery_1,-13.6376
6352fb64b16cb5ae7fa86ae7_copy3,lottery_11,-20.826
6352fb64b16cb5ae7fa86ae7_copy3,lottery_14,-19.636
6352fb64b16cb5ae7fa86ae7_copy3,lottery_7,93.6025
60b610d8c3c4f177c8337729_copy3,lottery_1,-5.4165
60b610d8c3c4f177c8337729_copy3,lottery_12,-15.7999
60b610d8c3c4f177c8337729_copy3,lottery_6,136.6112
60b610d8c3c4f177c8337729_copy3,lottery_14,-17.1554
60b610d8c3c4f177c8337729_copy3,lottery_5,111.1846
60b610d8c3c4f177c8337729_copy3,lottery_3,-10.0031
60b610d8c3c4f177c8337729_copy3,lottery_2,-34.5863
60b610d8c3c4f177c8337729_copy3,lottery_10,0.5087
60b610d8c3c4f177c8337729_copy3,lottery_11,-17.7166
60b610d8c3c4f177c8337729_copy3,lottery_9,-397.0528
60b610d8c3c4f177c8337729_copy3,lottery_13,-6.3515
60b610d8c3c4f177c8337729_copy3,lottery_8,380.6468
60b610d8c3c4f177c8337729_copy3,lottery_7,225.1481
60b610d8c3c4f177c8337729_copy3,lottery_4,229.6078
5ba0181462e04c0001f76d2b_copy3,lottery_3,-14.0134
5ba0181462e04c0001f76d2b_copy3,lottery_6,-31.3687
5ba0181462e04c0001f76d2b_copy3,lottery_1,-0.765
5ba0181462e04c0001f76d2b_copy3,lottery_14,-6.2323
5ba0181462e04c0001f76d2b_copy3,lottery_4,-74.8606
5ba0181462e04c0001f76d2b_copy3,lottery_10,2.4539
5ba0181462e04c0001f76d2b_copy3,lottery_5,18.8558
5ba0181462e04c0001f76d2b_copy3,lottery_2,-17.2929
5ba0181462e04c0001f76d2b_copy3,lottery_7,-123.9349
5ba0181462e04c0001f76d2b_copy3,lottery_8,-102.3252
5ba0181462e04c0001f76d2b_copy3,lottery_11,-12.825
5ba0181462e04c0001f76d2b_copy3,lottery_12,1.2511
5ba0181462e04c0001f76d2b_copy3,lottery_13,5.8714
5ba0181462e04c0001f76d2b_copy3,lottery_9,4.2879
6783ebc2e89b75d66d952f41_copy3,lottery_1,-33.7478
6783ebc2e89b75d66d952f41_copy3,lottery_4,-316.5049
6783ebc2e89b75d66d952f41_copy3,lottery_13,-0.1215
6783ebc2e89b75d66d952f41_copy3,lottery_2,-24.1486
6783ebc2e89b75d66d952f41_copy3,lottery_3,-10.0785
6783ebc2e89b75d66d952f41_copy3,lottery_7,160.6948
6783ebc2e89b75d66d952f41_copy3,lottery_9,-170.6851
6783ebc2e89b75d66d952f41_copy3,lottery_5,-67.0286
6783ebc2e89b75d66d952f41_copy3,lottery_14,-2.1454
6783ebc2e89b75d66d952f41_copy3,lottery_8,-229.7848
6783ebc2e89b75d66d952f41_copy3,lottery_12,-8.2684
6783ebc2e89b75d66d952f41_copy3,lottery_6,-89.0732
6783ebc2e89b75d66d952f41_copy3,lottery_10,-20.5031
6783ebc2e89b75d66d952f41_copy3,lottery_11,-0.9278
69793552fb8b0de1941cb6dd_copy3,lottery_3,44.8156
69793552fb8b0de1941cb6dd_copy3,lottery_7,894.4354
69793552fb8b0de1941cb6dd_copy3,lottery_5,399.2862
69793552fb8b0de1941cb6dd_copy3,lottery_13,41.8694
69793552fb8b0de1941cb6dd_copy3,lottery_8,790.978
69793552fb8b0de1941cb6dd_copy3,lottery_9,817.6102
69793552fb8b0de1941cb6dd_copy3,lottery_6,270.3361
69793552fb8b0de1941cb6dd_copy3,lottery_2,51.7717
69793552fb8b0de1941cb6dd_copy3,lottery_4,489.5639
69793552fb8b0de1941cb6dd_copy3,lottery_1,40.9034
69793552fb8b0de1941cb6dd_copy3,lottery_11,39.7642
69793552fb8b0de1941cb6dd_copy3,lottery_12,33.9286
69793552fb8b0de1941cb6dd_copy3,lottery_14,42.5616
69793552fb8b0de1941cb6dd_copy3,lottery_10,44.9734
6978c9de12be2c3293c32576_copy3,lottery_3,13.3
6978c9de12be2c3293c32576_copy3,lottery_13,32.4412
6978c9de12be2c3293c32576_copy3,lottery_5,-337.4077
6978c9de12be2c3293c32576_copy3,lottery_8,-35.0583
6978c9de12be2c3293c32576_copy3,lottery_2,-21.5411
6978c9de12be2c3293c32576_copy3,lottery_6,-213.2166
6978c9de12be2c3293c32576_copy3,lottery_12,-26.3793
6978c9de12be2c3293c32576_copy3,lottery_9,-370.0964
6978c9de12be2c3293c32576_copy3,lottery_11,-17.8993
6978c9de12be2c3293c32576_copy3,lottery_1,-26.0059
6978c9de12be2c3293c32576_copy3,lottery_7,-187.4818
6978c9de12be2c3293c32576_copy3,lottery_4,-202.1342
6978c9de12be2c3293c32576_copy3,lottery_14,-20.2762
6978c9de12be2c3293c32576_copy3,lottery_10,-9.7612
5cf510ccb0bafb00161ffd56_copy3,lottery_2,44.8503
5cf510ccb0bafb00161ffd56_copy3,lottery_12,-17.6989
5cf510ccb0bafb00161ffd56_copy3,lottery_14,21.1924
5cf510ccb0bafb00161ffd56_copy3,lottery_10,6.492
5cf510ccb0bafb00161ffd56_copy3,lottery_9,-65.3551
5cf510ccb0bafb00161ffd56_copy3,lottery_1,18.2769
5cf510ccb0bafb00161ffd56_copy3,lottery_7,115.8833
5cf510ccb0bafb00161ffd56_copy3,lottery_5,247.8896
5cf510ccb0bafb00161ffd56_copy3,lottery_13,15.876
5cf510ccb0bafb00161ffd56_copy3,lottery_3,27.4337
5cf510ccb0bafb00161ffd56_copy3,lottery_11,19.486
5cf510ccb0bafb00161ffd56_copy3,lottery_6,-221.6091
5cf510ccb0bafb00161ffd56_copy3,lottery_8,205.342
5cf510ccb0bafb00161ffd56_copy3,lottery_4,-293.0991
67665f7b0329bd3e30515ad2_copy3,lottery_1,25.4703
67665f7b0329bd3e30515ad2_copy3,lottery_12,26.0124
67665f7b0329bd3e30515ad2_copy3,lottery_3,33.1001
67665f7b0329bd3e30515ad2_copy3,lottery_7,347.7497
67665f7b0329bd3e30515ad2_copy3,lottery_4,431.9541
67665f7b0329bd3e30515ad2_copy3,lottery_10,-4.4789
67665f7b0329bd3e30515ad2_copy3,lottery_8,417.1943
67665f7b0329bd3e30515ad2_copy3,lottery_6,77.3353
67665f7b0329bd3e30515ad2_copy3,lottery_5,240.4022
67665f7b0329bd3e30515ad2_copy3,lottery_13,7.5911
67665f7b0329bd3e30515ad2_copy3,lottery_14,19.2084
67665f7b0329bd3e30515ad2_copy3,lottery_9,367.08
67665f7b0329bd3e30515ad2_copy3,lottery_11,24.2718
67665f7b0329bd3e30515ad2_copy3,lottery_2,23.1828
641362db1483990abb1a4c9a_copy3,lottery_2,12.9716
641362db1483990abb1a4c9a_copy3,lottery_10,15.4125
641362db1483990abb1a4c9a_copy3,lottery_11,7.613
641362db1483990abb1a4c9a_copy3,lottery_6,27.1586
641362db1483990abb1a4c9a_copy3,lottery_12,10.9077
641362db1483990abb1a4c9a_copy3,lottery_3,11.7181
641362db1483990abb1a4c9a_copy3,lottery_4,34.213
641362db1483990abb1a4c9a_copy3,lottery_1,14.7105
641362db1483990abb1a4c9a_copy3,lottery_8,127.8656
641362db1483990abb1a4c9a_copy3,lottery_13,12.2997
641362db1483990abb1a4c9a_copy3,lottery_5,30.3103
641362db1483990abb1a4c9a_copy3,lottery_9,88.4249
641362db1483990abb1a4c9a_copy3,lottery_14,8.1343
641362db1483990abb1a4c9a_copy3,lottery_7,87.1624
5be1fe1eca095c0001ba077a_copy3,lottery_3,-21.792
5be1fe1eca095c0001ba077a_copy3,lottery_10,-5.2398
5be1fe1eca095c0001ba077a_copy3,lottery_1,-9.9287
5be1fe1eca095c0001ba077a_copy3,lottery_6,70.1873
5be1fe1eca095c0001ba077a_copy3,lottery_4,-476.6269
5be1fe1eca095c0001ba077a_copy3,lottery_7,-114.9231
5be1fe1eca095c0001ba077a_copy3,lottery_9,-493.0119
5be1fe1eca095c0001ba077a_copy3,lottery_14,-33.3857
5be1fe1eca095c0001ba077a_copy3,lottery_5,-552.8165
5be1fe1eca095c0001ba077a_copy3,lottery_11,29.3182
5be1fe1eca095c0001ba077a_copy3,lottery_13,36.4993
5be1fe1eca095c0001ba077a_copy3,lottery_12,-33.8035
5be1fe1eca095c0001ba077a_copy3,lottery_2,-14.4806
5be1fe1eca095c0001ba077a_copy3,lottery_8,-242.9452
5c8b065abd96ce0001947d1b_copy3,lottery_2,20.5185
5c8b065abd96ce0001947d1b_copy3,lottery_7,108.0083
5c8b065abd96ce0001947d1b_copy3,lottery_5,74.287
5c8b065abd96ce0001947d1b_copy3,lottery_9,398.7815
5c8b065abd96ce0001947d1b_copy3,lottery_6,82.6078
5c8b065abd96ce0001947d1b_copy3,lottery_4,175.3994
5c8b065abd96ce0001947d1b_copy3,lottery_11,7.9956
5c8b065abd96ce0001947d1b_copy3,lottery_1,9.6017
5c8b065abd96ce0001947d1b_copy3,lottery_14,15.026
5c8b065abd96ce0001947d1b_copy3,lottery_10,10.842
5c8b065abd96ce0001947d1b_copy3,lottery_3,8.6132
5c8b065abd96ce0001947d1b_copy3,lottery_13,12.2136
5c8b065abd96ce0001947d1b_copy3,lottery_12,11.4092
5c8b065abd96ce0001947d1b_copy3,lottery_8,352.2495
5c5cad3e4ee81200018eafe2_copy3,lottery_3,10.7632
5c5cad3e4ee81200018eafe2_copy3,lottery_5,-101.715
5c5cad3e4ee81200018eafe2_copy3,lottery_7,174.8859
5c5cad3e4ee81200018eafe2_copy3,lottery_1,-10.4065
5c5cad3e4ee81200018eafe2_copy3,lottery_10,-13.2381
5c5cad3e4ee81200018eafe2_copy3,lottery_12,-6.7708
5c5cad3e4ee81200018eafe2_copy3,lottery_2,19.7095
5c5cad3e4ee81200018eafe2_copy3,lottery_11,-10.5937
5c5cad3e4ee81200018eafe2_copy3,lottery_4,81.6102
5c5cad3e4ee81200018eafe2_copy3,lottery_6,74.3775
5c5cad3e4ee81200018eafe2_copy3,lottery_14,22.7507
5c5cad3e4ee81200018eafe2_copy3,lottery_13,-11.5762
5c5cad3e4ee81200018eafe2_copy3,lottery_8,222.0141
5c5cad3e4ee81200018eafe2_copy3,lottery_9,252.3872
66fad26e4b07f6149ceb136d_copy3,lottery_3,-18.1655
66fad26e4b07f6149ceb136d_copy3,lottery_9,-302.4175
66fad26e4b07f6149ceb136d_copy3,lottery_14,-9.9286
66fad26e4b07f6149ceb136d_copy3,lottery_12,-9.1243
66fad26e4b07f6149ceb136d_copy3,lottery_13,-9.5229
66fad26e4b07f6149ceb136d_copy3,lottery_7,-98.2094
66fad26e4b07f6149ceb136d_copy3,lottery_5,-250.7622
66fad26e4b07f6149ceb136d_copy3,lottery_6,-58.9729
66fad26e4b07f6149ceb136d_copy3,lottery_1,7.6829
66fad26e4b07f6149ceb136d_copy3,lottery_2,-10.5353
66fad26e4b07f6149ceb136d_copy3,lottery_11,1.9849
66fad26e4b07f6149ceb136d_copy3,lottery_8,-415.1371
66fad26e4b07f6149ceb136d_copy3,lottery_10,6.1833
66fad26e4b07f6149ceb136d_copy3,lottery_4,-105.4558
5e70bd5480f43a0009625d4c_copy3,lottery_3,0.684
5e70bd5480f43a0009625d4c_copy3,lottery_7,47.4172
5e70bd5480f43a0009625d4c_copy3,lottery_4,71.6455
5e70bd5480f43a0009625d4c_copy3,lottery_2,2.8853
5e70bd5480f43a0009625d4c_copy3,lottery_1,18.3531
5e70bd5480f43a0009625d4c_copy3,lottery_8,52.1551
5e70bd5480f43a0009625d4c_copy3,lottery_6,30.6148
5e70bd5480f43a0009625d4c_copy3,lottery_14,22.6841
5e70bd5480f43a0009625d4c_copy3,lottery_10,14.4182
