session_code,participant_code,participant_label,participant_id_in_session,round_number,lottery_id,lottery_stake,lottery_name,selected_lottery_name,selected_round,selected_option,selected_choice,selected_amount,cutoff_index,cutoff_amount,fine_cutoff_index,fine_cutoff_amount,fine_selected_choice,fine_selected_amount,num_failed_attempts,failed_too_many_1,failed_too_many_2,failed_too_many_3,quiz1,quiz2,quiz3,quiz4,quiz5,quiz6,quiz7,quiz8,participant_time_started_utc,session2_start,session2_start_readable,session3_start,session3_start_readable,realized_period1_label,realized_period1_probability,realized_period1_abs_prob,realized_period2_label,realized_period2_probability,realized_period2_abs_prob,realized_period3_label,realized_period3_probability,realized_period3_abs_prob,final_outcome_label,final_payoff,chf_1,chf_2,chf_3,chf_4,chf_5,chf_6,chf_7,chf_8,chf_9,chf_10,chf_11,chf_12,chf_13,chf_14,chf_15,chf_16,chf_17,chf_18,chf_19,chf_20
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,3,lottery_5,hi,Melon,Pineapple,12,Safe option,9,-248,8,-306,0,-306,1,-296,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,4,lottery_8,hi,Plum,Pineapple,12,Safe option,13,-8,12,-117,3,-62,4,-44,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,5,lottery_2,lo,Banana,Pineapple,12,Safe option,5,-23,4,-28,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,6,lottery_6,hi,Coconut,Pineapple,12,Safe option,11,-167,10,-223,2,-204,3,-195,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,7,lottery_12,lo,Raspberry,Pineapple,12,Safe option,8,-18,7,-22,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,8,lottery_9,hi,Durian,Pineapple,12,Safe option,5,-269,4,-342,3,-306,4,-293,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,9,lottery_11,lo,Avocado,Pineapple,12,Safe option,6,-14,5,-18,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,10,lottery_1,lo,Apple,Pineapple,12,Safe option,6,-22,5,-27,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,11,lottery_7,hi,Dragonfruit,Pineapple,12,Safe option,9,-157,8,-254,5,-173,6,-157,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,12,lottery_4,hi,Pineapple,Pineapple,12,Safe option,9,-188,8,-250,4,-209,5,-198,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,13,lottery_14,lo,Papaya,Pineapple,12,Safe option,6,-17,5,-22,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,14,lottery_10,lo,Pomegranate,Pineapple,12,Safe option,8,-10,7,-15,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,15,lottery_4,hi,Pineapple,Pineapple,12,Safe option,10,-223,9,-284,5,-233,6,-223,0,0,0,0,,,,,,,,,2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,7vaz3sbz,6978c9de12be2c3293c32576,17,16,lottery_4,hi,Pineapple,Pineapple,12,Safe option,7,-260,6,-321,5,-270,6,-260,0,0,0,0,,,,,,A bit complicated,I paid attention throughout the entire study.,"A-levels or equivalent (e.g., BTEC Nationals, T-levels)",2026-02-14 09:57:53.550066,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,-188,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,1,lottery_2,lo,Banana,Coconut,12,Safe option,18,50,17,44,,,,,1,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,2,lottery_12,lo,Raspberry,Coconut,12,Safe option,9,-13,8,-18,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,3,lottery_14,lo,Papaya,Coconut,12,Safe option,15,22,14,18,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,4,lottery_10,lo,Pomegranate,Coconut,12,Safe option,13,13,12,8,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,5,lottery_9,hi,Durian,Coconut,12,Safe option,8,-51,7,-124,3,-88,4,-75,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,6,lottery_1,lo,Apple,Coconut,12,Safe option,15,20,14,16,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,7,lottery_7,hi,Dragonfruit,Coconut,12,Safe option,12,132,11,36,5,116,6,132,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,8,lottery_5,hi,Melon,Coconut,12,Safe option,17,220,16,161,3,190,4,200,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,9,lottery_13,lo,Fig,Coconut,12,Safe option,14,20,13,15,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,10,lottery_3,lo,Orange,Coconut,12,Safe option,15,24,14,19,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,11,lottery_11,lo,Avocado,Coconut,12,Safe option,15,22,14,18,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,12,lottery_6,hi,Coconut,Coconut,12,Safe option,11,-167,10,-223,4,-186,5,-176,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,13,lottery_8,hi,Plum,Coconut,12,Safe option,15,210,14,101,5,192,6,210,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,14,lottery_4,hi,Pineapple,Coconut,12,Safe option,8,-250,7,-312,5,-260,6,-250,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,15,lottery_6,hi,Coconut,Coconut,12,Safe option,20,95,19,51,3,73,4,80,0,0,0,0,,,,,,,,,2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,quya6hci,5cf510ccb0bafb00161ffd56,18,16,lottery_6,hi,Coconut,Coconut,12,Safe option,18,122,17,78,5,115,6,122,0,0,0,0,,,,,,Not complicated at all,I paid attention throughout the entire study.,"A-levels or equivalent (e.g., BTEC Nationals, T-levels)",2026-02-14 09:59:49.024373,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£120,0.8,0.8,-£115,1,0.8,+£210,0.8,0.64,+£210,-167,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,1,lottery_1,lo,Apple,Pomegranate,6,Safe option,17,30,16,25,,,,,0,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,2,lottery_12,lo,Raspberry,Pomegranate,6,Safe option,18,27,17,23,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,3,lottery_3,lo,Orange,Pomegranate,6,Safe option,17,34,16,29,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,4,lottery_7,hi,Dragonfruit,Pomegranate,6,Safe option,15,422,14,326,3,374,4,390,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,5,lottery_4,hi,Pineapple,Pomegranate,6,Safe option,19,433,18,371,2,392,3,402,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,6,lottery_10,lo,Pomegranate,Pomegranate,6,Safe option,9,-5,8,-10,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,7,lottery_8,hi,Plum,Pomegranate,6,Safe option,17,428,16,319,0,319,1,337,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,8,lottery_6,hi,Coconut,Pomegranate,6,Safe option,16,112,15,56,0,56,1,65,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,9,lottery_5,hi,Melon,Pomegranate,6,Safe option,17,220,16,161,3,190,4,200,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,10,lottery_13,lo,Fig,Pomegranate,6,Safe option,13,15,12,10,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,11,lottery_14,lo,Papaya,Pomegranate,6,Safe option,15,22,14,18,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,12,lottery_9,hi,Durian,Pomegranate,6,Safe option,15,458,14,385,1,397,2,409,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,13,lottery_11,lo,Avocado,Pomegranate,6,Safe option,16,26,15,22,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,14,lottery_2,lo,Banana,Pomegranate,6,Safe option,14,28,13,22,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,isgulfa2,67665f7b0329bd3e30515ad2,19,15,lottery_10,lo,Pomegranate,Pomegranate,6,Safe option,13,2,12,0,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:00:50.686629,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£7,0.4,0.28,-£20,0.7,0.196,-£20,-5,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
