session_code; participant_code; participant_label       ; participant_id_in_session; round_number; lottery_id   ; lottery_stake; lottery_name ; selected_lottery_name; selected_round; selected_option; selected_choice; selected_amount; cutoff_index; cutoff_amount; fine_cutoff_index; fine_cutoff_amount; fine_selected_choice; fine_selected_amount; num_failed_attempts; failed_too_many_1; failed_too_many_2; failed_too_many_3; quiz1; quiz2; quiz3; quiz4; quiz5; quiz6                 ; quiz6t; quiz7                                               ; quiz8                                                                       ; participant_time_started_utc; session2_start; session2_start_readable  ; session3_start; session3_start_readable  ; realized_period1_label; realized_period1_probability; realized_period1_abs_prob; realized_period2_label; realized_period2_probability; realized_period2_abs_prob; realized_period3_label; realized_period3_probability; realized_period3_abs_prob; final_outcome_label; final_payoff; treatment_group; treatment_die_roll; treatment_tree_version; treatment_offer; treatment_reported_value; treatment_last_stay_value; treatment_first_accept_value; treatment_offer_accepted; chf_1       ; chf_2       ; chf_3       ; chf_4       ; chf_5       ; chf_6       ; chf_7       ; chf_8       ; chf_9       ; chf_10      ; chf_11      ; chf_12      ; chf_13      ; chf_14      ; chf_15      ; chf_16      ; chf_17      ; chf_18      ; chf_19      ; chf_20
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           11; lottery_7    ; hi           ; Lottery 7    ; Lottery 5            ;             16; Safe option    ;              12; -1663          ;           11; -1694        ;                 5; -1668             ;                    6; -1663               ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           12; lottery_8    ; hi           ; Lottery 8    ; Lottery 5            ;             16; Safe option    ;              13; 513            ;           12; 426          ;                 5; 499               ;                    6; 513                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           13; lottery_2    ; hi           ; Lottery 2    ; Lottery 5            ;             16; Safe option    ;               6; 1776           ;            5; 1748         ;                 5; 1771              ;                    6; 1776                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           14; lottery_4    ; lo           ; Lottery 4    ; Lottery 5            ;             16; Safe option    ;               9; -62            ;            8; -66          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           15; lottery_3    ; lo           ; Lottery 3    ; Lottery 5            ;             16; Safe option    ;               7; 15             ;            6; 14           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ; 
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           16; lottery_5    ; lo           ; Lottery 5    ; Lottery 5            ;             16; Safe option    ;              11; -87            ;           10; -90          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           17; lottery_5    ; lo           ; Lottery 5    ; Lottery 5            ;             16; Safe option    ;              20; -33            ;           19; -35          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; q3v0dpja        ; 5edec2b3e095321650bddc22;                        19;           18; lottery_5    ; lo           ; Lottery 5    ; Lottery 5            ;             16; Safe option    ;               3; -34            ;            2; -36          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ; Not complicated at all;       ; I paid attention throughout the entire study.       ; A-levels or equivalent (e.g., BTEC Nationals, T-levels)                     ; 2026-04-30 08:37:12.194716  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£30                  ;                          0.5;                       0.5; -£29                  ;                            1;                       0.5; -£38                  ;                          0.5;                      0.25; -£38               ; -87         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            1; cali_loss_de ; lo           ; cali_loss_de ; Lottery 8            ;             14; Safe option    ;              12; -30            ;           11; -33          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0; Yes  ; No   ; Yes  ; Yes  ; No   ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            2; cali_mix     ; hi           ; cali_mix     ; Lottery 8            ;             14; Safe option    ;               3; -16            ;            2; -58          ;                 5; -23               ;                    6; -16                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            3; cali_gain    ; lo           ; cali_gain    ; Lottery 8            ;             14; Safe option    ;               9; 24             ;            8; 22           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            4; cali_gain_st ; lo           ; cali_gain_st ; Lottery 8            ;             14; Safe option    ;               6; 19             ;            5; 18           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            5; cali_loss_st ; lo           ; cali_loss_st ; Lottery 8            ;             14; Safe option    ;              13; -27            ;           12; -30          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            6; cali_loss    ; lo           ; cali_loss    ; Lottery 8            ;             14; Safe option    ;              18; -13            ;           17; -16          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            7; cali_mix_pres; hi           ; cali_mix_pres; Lottery 8            ;             14; Safe option    ;               6; 111            ;            5; 68           ;                 5; 104               ;                    6; 111                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            8; cali_gain_de ; lo           ; cali_gain_de ; Lottery 8            ;             14; Safe option    ;              10; 25             ;            9; 24           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;            9; lottery_6    ; lo           ; Lottery 6    ; Lottery 8            ;             14; Safe option    ;               9; -16            ;            8; -23          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           10; lottery_2    ; hi           ; Lottery 2    ; Lottery 8            ;             14; Safe option    ;               7; 1803           ;            6; 1776         ;                 4; 1794              ;                    5; 1799                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           11; lottery_7    ; hi           ; Lottery 7    ; Lottery 8            ;             14; Safe option    ;              20; -1410          ;           19; -1442        ;                 4; -1421             ;                    5; -1415               ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           12; lottery_4    ; lo           ; Lottery 4    ; Lottery 8            ;             14; Safe option    ;              15; -41            ;           14; -45          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           13; lottery_5    ; lo           ; Lottery 5    ; Lottery 8            ;             14; Safe option    ;              12; -84            ;           11; -87          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           14; lottery_8    ; hi           ; Lottery 8    ; Lottery 8            ;             14; Safe option    ;               7; -11            ;            6; -98          ;                 4; -40               ;                    5; -26                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           15; lottery_1    ; lo           ; lottery_1    ; Lottery 8            ;             14; Safe option    ;               7; 17             ;            6; 16           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ; 
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           16; lottery_3    ; lo           ; Lottery 3    ; Lottery 8            ;             14; Safe option    ;               8; 16             ;            7; 15           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ; 
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           17; lottery_8    ; hi           ; Lottery 8    ; Lottery 8            ;             14; Safe option    ;              20; 1355           ;           19; 1350         ;                 4; 1354              ;                    5; 1355                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; agay6hp5        ; 6637ab2fc7718b737f6c33c0;                        20;           18; lottery_8    ; hi           ; Lottery 8    ; Lottery 8            ;             14; Safe option    ;              12; 493            ;           11; 488          ;                 1; 489               ;                    2; 490                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ; Not complicated at all;       ; I paid attention throughout the entire study.       ; Bachelor's degree or equivalent (e.g., BA, BSc, HND, HNC, foundation degree); 2026-04-30 08:37:22.552051  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -11         ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; gh9k3q1y        ; 69f2f4a62183896687188737;                        21;            1; cali_gain_de ; lo           ; cali_gain_de ; Lottery 7            ;             12; Safe option    ;               5; 18             ;            4; 16           ;                  ;                   ;                     ;                     ;                   1;                 0;                 0;                 0; Yes  ; No   ; Yes  ; Yes  ; No   ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:30.537487  ;     1778047200; Wednesday, 6 May at 06:00;     1778302800; Saturday, 9 May at 06:00 ; -£795                 ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; gh9k3q1y        ; 69f2f4a62183896687188737;                        21;            2; cali_loss    ; lo           ; cali_loss    ; Lottery 7            ;             12; Safe option    ;               1; -60            ;            0; -60          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:30.537487  ;     1778047200; Wednesday, 6 May at 06:00;     1778302800; Saturday, 9 May at 06:00 ; -£795                 ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; gh9k3q1y        ; 69f2f4a62183896687188737;                        21;            3; cali_mix     ; hi           ; cali_mix     ; Lottery 7            ;             12; Safe option    ;               6; 111            ;            5; 68           ;                 2; 82                ;                    3; 90                  ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:30.537487  ;     1778047200; Wednesday, 6 May at 06:00;     1778302800; Saturday, 9 May at 06:00 ; -£795                 ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; gh9k3q1y        ; 69f2f4a62183896687188737;                        21;            4; cali_mix_pres; hi           ; cali_mix_pres; Lottery 7            ;             12; Safe option    ;              20; 700            ;           19; 658          ;                 5; 693               ;                    6; 700                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:37:30.537487  ;     1778047200; Wednesday, 6 May at 06:00;     1778302800; Saturday, 9 May at 06:00 ; -£795                 ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
